orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
artery::at32f415rct7-7,artery::at32f415rct7-7,Artery,AT32,AT32F,AT32F415,AT32F415RCT7_7,AT32F415RCT7_7,RCT7_7,T7_7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415cct7,artery::at32f415cct7,Artery,AT32,AT32F,AT32F415,AT32F415CCT7,AT32F415CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415ccu7,artery::at32f415ccu7,Artery,AT32,AT32F,AT32F415,AT32F415CCU7,AT32F415CCU7,CCU7,CCU7,,,LQFP48,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415kcu7-4,artery::at32f415kcu7-4,Artery,AT32,AT32F,AT32F415,AT32F415KCU7_4,AT32F415KCU7_4,KCU7_4,U7_4,,,QFN32,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415rbt7,artery::at32f415rbt7,Artery,AT32,AT32F,AT32F415,AT32F415RBT7,AT32F415RBT7,RBT7,RBT7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415rbt7-7,artery::at32f415rbt7-7,Artery,AT32,AT32F,AT32F415,AT32F415RBT7_7,AT32F415RBT7_7,RBT7_7,T7_7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415cbt7,artery::at32f415cbt7,Artery,AT32,AT32F,AT32F415,AT32F415CBT7,AT32F415CBT7,CBT7,CBT7,,,LQFP48,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415cbu7,artery::at32f415cbu7,Artery,AT32,AT32F,AT32F415,AT32F415CBU7,AT32F415CBU7,CBU7,CBU7,,,LQFP48,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415kbu7-4,artery::at32f415kbu7-4,Artery,AT32,AT32F,AT32F415,AT32F415KBU7_4,AT32F415KBU7_4,KBU7_4,U7_4,,,QFN32,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415r8t7,artery::at32f415r8t7,Artery,AT32,AT32F,AT32F415,AT32F415R8T7,AT32F415R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415r8t7-7,artery::at32f415r8t7-7,Artery,AT32,AT32F,AT32F415,AT32F415R8T7_7,AT32F415R8T7_7,R8T7_7,T7_7,,,LQFP64,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415c8t7,artery::at32f415c8t7,Artery,AT32,AT32F,AT32F415,AT32F415C8T7,AT32F415C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f415k8u7-4,artery::at32f415k8u7-4,Artery,AT32,AT32F,AT32F415,AT32F415K8U7_4,AT32F415K8U7_4,K8U7_4,U7_4,,,QFN32,,,active,artery:cmsis:at32f415,https://github.com/ArteryTek/AT32F415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435ccu7,artery::at32f435ccu7,Artery,AT32,AT32F,AT32F435,AT32F435CCU7,AT32F435CCU7,CCU7,CCU7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cgu7,artery::at32f435cgu7,Artery,AT32,AT32F,AT32F435,AT32F435CGU7,AT32F435CGU7,CGU7,CGU7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cmu7,artery::at32f435cmu7,Artery,AT32,AT32F,AT32F435,AT32F435CMU7,AT32F435CMU7,CMU7,CMU7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cct7,artery::at32f435cct7,Artery,AT32,AT32F,AT32F435,AT32F435CCT7,AT32F435CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cgt7,artery::at32f435cgt7,Artery,AT32,AT32F,AT32F435,AT32F435CGT7,AT32F435CGT7,CGT7,CGT7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cmt7,artery::at32f435cmt7,Artery,AT32,AT32F,AT32F435,AT32F435CMT7,AT32F435CMT7,CMT7,CMT7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435rct7,artery::at32f435rct7,Artery,AT32,AT32F,AT32F435,AT32F435RCT7,AT32F435RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435rgt7,artery::at32f435rgt7,Artery,AT32,AT32F,AT32F435,AT32F435RGT7,AT32F435RGT7,RGT7,RGT7,,,LQFP64,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435rmt7,artery::at32f435rmt7,Artery,AT32,AT32F,AT32F435,AT32F435RMT7,AT32F435RMT7,RMT7,RMT7,,,LQFP64,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435vct7,artery::at32f435vct7,Artery,AT32,AT32F,AT32F435,AT32F435VCT7,AT32F435VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435vgt7,artery::at32f435vgt7,Artery,AT32,AT32F,AT32F435,AT32F435VGT7,AT32F435VGT7,VGT7,VGT7,,,LQFP100,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435vmt7,artery::at32f435vmt7,Artery,AT32,AT32F,AT32F435,AT32F435VMT7,AT32F435VMT7,VMT7,VMT7,,,LQFP100,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435zct7,artery::at32f435zct7,Artery,AT32,AT32F,AT32F435,AT32F435ZCT7,AT32F435ZCT7,ZCT7,ZCT7,,,LQFP144,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435zgt7,artery::at32f435zgt7,Artery,AT32,AT32F,AT32F435,AT32F435ZGT7,AT32F435ZGT7,ZGT7,ZGT7,,,LQFP144,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435zmt7,artery::at32f435zmt7,Artery,AT32,AT32F,AT32F435,AT32F435ZMT7,AT32F435ZMT7,ZMT7,ZMT7,,,LQFP144,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cdu7,artery::at32f435cdu7,Artery,AT32,AT32F,AT32F435,AT32F435CDU7,AT32F435CDU7,CDU7,CDU7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435cdt7,artery::at32f435cdt7,Artery,AT32,AT32F,AT32F435,AT32F435CDT7,AT32F435CDT7,CDT7,CDT7,,,LQFP48,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435rdt7,artery::at32f435rdt7,Artery,AT32,AT32F,AT32F435,AT32F435RDT7,AT32F435RDT7,RDT7,RDT7,,,LQFP64,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435vdt7,artery::at32f435vdt7,Artery,AT32,AT32F,AT32F435,AT32F435VDT7,AT32F435VDT7,VDT7,VDT7,,,LQFP100,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f435zdt7,artery::at32f435zdt7,Artery,AT32,AT32F,AT32F435,AT32F435ZDT7,AT32F435ZDT7,ZDT7,ZDT7,,,LQFP144,,,active,artery:cmsis:at32f435,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437rct7,artery::at32f437rct7,Artery,AT32,AT32F,AT32F437,AT32F437RCT7,AT32F437RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437rgt7,artery::at32f437rgt7,Artery,AT32,AT32F,AT32F437,AT32F437RGT7,AT32F437RGT7,RGT7,RGT7,,,LQFP64,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437rmt7,artery::at32f437rmt7,Artery,AT32,AT32F,AT32F437,AT32F437RMT7,AT32F437RMT7,RMT7,RMT7,,,LQFP64,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437vct7,artery::at32f437vct7,Artery,AT32,AT32F,AT32F437,AT32F437VCT7,AT32F437VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437vgt7,artery::at32f437vgt7,Artery,AT32,AT32F,AT32F437,AT32F437VGT7,AT32F437VGT7,VGT7,VGT7,,,LQFP100,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437vmt7,artery::at32f437vmt7,Artery,AT32,AT32F,AT32F437,AT32F437VMT7,AT32F437VMT7,VMT7,VMT7,,,LQFP100,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437zct7,artery::at32f437zct7,Artery,AT32,AT32F,AT32F437,AT32F437ZCT7,AT32F437ZCT7,ZCT7,ZCT7,,,LQFP144,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437zgt7,artery::at32f437zgt7,Artery,AT32,AT32F,AT32F437,AT32F437ZGT7,AT32F437ZGT7,ZGT7,ZGT7,,,LQFP144,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437zmt7,artery::at32f437zmt7,Artery,AT32,AT32F,AT32F437,AT32F437ZMT7,AT32F437ZMT7,ZMT7,ZMT7,,,LQFP144,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437rdt7,artery::at32f437rdt7,Artery,AT32,AT32F,AT32F437,AT32F437RDT7,AT32F437RDT7,RDT7,RDT7,,,LQFP64,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437vdt7,artery::at32f437vdt7,Artery,AT32,AT32F,AT32F437,AT32F437VDT7,AT32F437VDT7,VDT7,VDT7,,,LQFP100,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f437zdt7,artery::at32f437zdt7,Artery,AT32,AT32F,AT32F437,AT32F437ZDT7,AT32F437ZDT7,ZDT7,ZDT7,,,LQFP144,,,active,artery:cmsis:at32f437,https://github.com/ArteryTek/AT32F435_437_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f455rct7,artery::at32f455rct7,Artery,AT32,AT32F,AT32F455,AT32F455RCT7,AT32F455RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f455,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f455vct7,artery::at32f455vct7,Artery,AT32,AT32F,AT32F455,AT32F455VCT7,AT32F455VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f455,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f455zct7,artery::at32f455zct7,Artery,AT32,AT32F,AT32F455,AT32F455ZCT7,AT32F455ZCT7,ZCT7,ZCT7,,,LQFP144,,,active,artery:cmsis:at32f455,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f456rct7,artery::at32f456rct7,Artery,AT32,AT32F,AT32F456,AT32F456RCT7,AT32F456RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f456,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f456vct7,artery::at32f456vct7,Artery,AT32,AT32F,AT32F456,AT32F456VCT7,AT32F456VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f456,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f456zct7,artery::at32f456zct7,Artery,AT32,AT32F,AT32F456,AT32F456ZCT7,AT32F456ZCT7,ZCT7,ZCT7,,,LQFP144,,,active,artery:cmsis:at32f456,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f457rct7,artery::at32f457rct7,Artery,AT32,AT32F,AT32F457,AT32F457RCT7,AT32F457RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f457,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f457vct7,artery::at32f457vct7,Artery,AT32,AT32F,AT32F457,AT32F457VCT7,AT32F457VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32f457,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f457zct7,artery::at32f457zct7,Artery,AT32,AT32F,AT32F457,AT32F457ZCT7,AT32F457ZCT7,ZCT7,ZCT7,,,LQFP144,,,active,artery:cmsis:at32f457,https://github.com/ArteryTek/AT32F45x_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32f490rct7,artery::at32f490rct7,Artery,AT32,AT32F,AT32F490,AT32F490RCT7,AT32F490RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32f490,https://github.com/ArteryTek/AT32F490_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a403avct7,artery::at32a403avct7,Artery,AT32,AT32A,AT32A403A,AT32A403AVCT7,AT32A403AVCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32a403a,https://github.com/ArteryTek/AT32A403A_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a403arct7,artery::at32a403arct7,Artery,AT32,AT32A,AT32A403A,AT32A403ARCT7,AT32A403ARCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32a403a,https://github.com/ArteryTek/AT32A403A_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32a403acct7,artery::at32a403acct7,Artery,AT32,AT32A,AT32A403A,AT32A403ACCT7,AT32A403ACCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32a403a,https://github.com/ArteryTek/AT32A403A_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m412rct7,artery::at32m412rct7,Artery,AT32,AT32M,AT32M412,AT32M412RCT7,AT32M412RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32m412,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m412cct7,artery::at32m412cct7,Artery,AT32,AT32M,AT32M412,AT32M412CCT7,AT32M412CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32m412,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m412vct7,artery::at32m412vct7,Artery,AT32,AT32M,AT32M412,AT32M412VCT7,AT32M412VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32m412,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m416rct7,artery::at32m416rct7,Artery,AT32,AT32M,AT32M416,AT32M416RCT7,AT32M416RCT7,RCT7,RCT7,,,LQFP64,,,active,artery:cmsis:at32m416,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m416cct7,artery::at32m416cct7,Artery,AT32,AT32M,AT32M416,AT32M416CCT7,AT32M416CCT7,CCT7,CCT7,,,LQFP48,,,active,artery:cmsis:at32m416,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32m416vct7,artery::at32m416vct7,Artery,AT32,AT32M,AT32M416,AT32M416VCT7,AT32M416VCT7,VCT7,VCT7,,,LQFP100,,,active,artery:cmsis:at32m416,https://github.com/ArteryTek/AT32M412_416_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32wb415r8t7,artery::at32wb415r8t7,Artery,AT32,AT32WB,AT32WB415,AT32WB415R8T7,AT32WB415R8T7,R8T7,R8T7,,,LQFP64,,,active,artery:cmsis:at32wb415,https://github.com/ArteryTek/AT32WB415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32wb415c8t7,artery::at32wb415c8t7,Artery,AT32,AT32WB,AT32WB415,AT32WB415C8T7,AT32WB415C8T7,C8T7,C8T7,,,LQFP48,,,active,artery:cmsis:at32wb415,https://github.com/ArteryTek/AT32WB415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
artery::at32wb415k8t7,artery::at32wb415k8t7,Artery,AT32,AT32WB,AT32WB415,AT32WB415K8T7,AT32WB415K8T7,K8T7,K8T7,,,QFN32,,,active,artery:cmsis:at32wb415,https://github.com/ArteryTek/AT32WB415_CMSIS_Driver,2026-08-24T07:52:02+00:00,manufacturer_product_page,exact_official_model;wildcard_suffixes_not_generated
